SYMBOL	gs_name
CST7	G9_exhausted
STAT5B	G9_exhausted
CD27	G9_exhausted
CHST12	G9_exhausted
FUT8	G9_exhausted
TP53INP1	G9_exhausted
TMEM2	G9_exhausted
GSPT1	G9_exhausted
GATA3	G9_exhausted
PMAIP1	G9_exhausted
HSPH1	G9_exhausted
PFKFB3	G9_exhausted
CNOT6L	G9_exhausted
IFNG	G9_exhausted
GZMK	G9_exhausted
ATHL1	G9_exhausted
TSPYL2	G9_exhausted
SH2D2A	G9_exhausted
FCRL3	G9_exhausted
IPCEF1	G9_exhausted
LRMP	G9_exhausted
TRAT1	G9_exhausted
OASL	G9_exhausted
STAT5A	G9_exhausted
IRF4	G9_exhausted
ETS1	G9_exhausted
PTPN22	G9_exhausted
ICOS	G9_exhausted
CD7	G9_exhausted
RGS2	G9_exhausted
GZMA	G9_exhausted
SYT11	G9_exhausted
TMX4	G9_exhausted
TRGC2	G9_exhausted
PPP1R16B	G9_exhausted
RUNX3	G9_exhausted
ITGAE	G9_exhausted
ZNF331	G9_exhausted
RNF19A	G9_exhausted
GGA2	G9_exhausted
BHLHE40	G9_exhausted
CHORDC1	G9_exhausted
HOPX	G9_exhausted
PELI1	G9_exhausted
ZEB2	G9_exhausted
SEC14L1	G9_exhausted
SIRPG	G9_exhausted
DDX3Y	G9_exhausted
TMEM39A	G9_exhausted
MSI2	G9_exhausted
GALM	G9_exhausted
B3GNT2	G9_exhausted
EZH2	G9_exhausted
IL6ST	G9_exhausted
IQGAP2	G9_exhausted
ITM2A	G9_exhausted
CCND2	G9_exhausted
INPP4B	G9_exhausted
CLEC2B	G9_exhausted
CCR5	G9_exhausted
HSPB1	G9_exhausted
CCSER2	G9_exhausted
TUBA4A	G9_exhausted
NAA50	G9_exhausted
POLR3E	G9_exhausted
IL21R	G9_exhausted
DUSP10	G9_exhausted
ZBTB38	G9_exhausted
TRAF5	G9_exhausted
SRRT	G9_exhausted
KPNA2	G9_exhausted
RALGDS	G9_exhausted
FAM46C	G9_exhausted
SLA	G9_exhausted
ARAP2	G9_exhausted
NAMPTL	G9_exhausted
CDK6	G9_exhausted
TNFRSF1B	G9_exhausted
HSPA4	G9_exhausted
BCL2L11	G9_exhausted
GPR171	G9_exhausted
PAG1	G9_exhausted
PRKCH	G9_exhausted
RGS1	G9_exhausted
RHBDD2	G9_exhausted
SPTAN1	G9_exhausted
FYN	G9_exhausted
ITGA4	G9_exhausted
HBP1	G9_exhausted
RSBN1	G9_exhausted
CMC1	G9_exhausted
MRPL10	G9_exhausted
FOSL2	G9_exhausted
TERF2IP	G9_exhausted
RGCC	G9_exhausted
PSTPIP1	G9_exhausted
HERPUD2	G9_exhausted
APOBEC3G	G9_exhausted
APMAP	G9_exhausted
DUSP2	G9_exhausted
CD2BP2	G9_exhausted
FABP5	G9_exhausted
DEDD2	G9_exhausted
SLC38A2	G9_exhausted
TRIM59	G9_exhausted
SLFN12L	G9_exhausted
RASGEF1B	G9_exhausted
TNFAIP3	G9_exhausted
ARID5B	G9_exhausted
ITK	G9_exhausted
CKAP2	G9_exhausted
TNFRSF18	G9_exhausted
SMC4	G9_exhausted
GLS	G9_exhausted
RBPJ	G9_exhausted
WHSC1L1	G9_exhausted
CCL3	G9_exhausted
RANGAP1	G9_exhausted
HSPA1A	G9_exhausted
TMEM140	G9_exhausted
WNK1	G9_exhausted
CLEC2D	G9_exhausted
DNAJA1	G9_exhausted
STAT3	G9_exhausted
PIK3R1	G9_exhausted
LEF1	G10_memory
TCF7	G10_memory
SERINC5	G10_memory
IL7R	G10_memory
CCR7	G10_memory
TNFRSF25	G10_memory
S1PR1	G10_memory
PASK	G10_memory
FLT3LG	G10_memory
CAMK4	G10_memory
SORL1	G10_memory
DHRS3	G10_memory
TMEM63A	G10_memory
MGAT4A	G10_memory
LTB	G10_memory
RCAN3	G10_memory
ABLIM1	G10_memory
PLAC8	G10_memory
DGKA	G10_memory
TC2N	G10_memory
SELL	G10_memory
KLRB1	G10_memory
C20orf112	G10_memory
TESPA1	G10_memory
CCDC109B	G10_memory
GIMAP5	G10_memory
OXNAD1	G10_memory
FAM102A	G10_memory
SATB1	G10_memory
NOSIP	G10_memory
FAM65B	G10_memory
ICAM2	G10_memory
ATM	G10_memory
SCML4	G10_memory
CD5	G10_memory
PIK3IP1	G10_memory
FOXP1	G10_memory
EPB41	G10_memory
CD28	G10_memory
GOLGA8A	G10_memory
GIMAP7	G10_memory
CHMP7	G10_memory
NELL2	G10_memory
DENND2D	G10_memory
GOLGA8B	G10_memory
GIMAP2	G10_memory
TMEM123	G10_memory
GPR183	G10_memory
TTC39C	G10_memory
KIAA0922	G10_memory
RAPGEF6	G10_memory
AAK1	G10_memory
SPC25	G11_exhausted_cellcycle
CDCA5	G11_exhausted_cellcycle
KIF15	G11_exhausted_cellcycle
CDC45	G11_exhausted_cellcycle
DLGAP5	G11_exhausted_cellcycle
HIST1H3G	G11_exhausted_cellcycle
KIF18B	G11_exhausted_cellcycle
RRM2	G11_exhausted_cellcycle
UBE2C	G11_exhausted_cellcycle
HJURP	G11_exhausted_cellcycle
ESCO2	G11_exhausted_cellcycle
SPC24	G11_exhausted_cellcycle
BIRC5	G11_exhausted_cellcycle
CDC6	G11_exhausted_cellcycle
CDCA8	G11_exhausted_cellcycle
AURKB	G11_exhausted_cellcycle
ZWINT	G11_exhausted_cellcycle
CDCA2	G11_exhausted_cellcycle
GTSE1	G11_exhausted_cellcycle
DTL	G11_exhausted_cellcycle
RAD51	G11_exhausted_cellcycle
CDCA3	G11_exhausted_cellcycle
MELK	G11_exhausted_cellcycle
CKAP2L	G11_exhausted_cellcycle
ANLN	G11_exhausted_cellcycle
ASF1B	G11_exhausted_cellcycle
TYMS	G11_exhausted_cellcycle
NCAPG	G11_exhausted_cellcycle
TK1	G11_exhausted_cellcycle
PKMYT1	G11_exhausted_cellcycle
KIFC1	G11_exhausted_cellcycle
KIAA0101	G11_exhausted_cellcycle
CCNB2	G11_exhausted_cellcycle
DEPDC1B	G11_exhausted_cellcycle
CDC20	G11_exhausted_cellcycle
TROAP	G11_exhausted_cellcycle
CLSPN	G11_exhausted_cellcycle
ASPM	G11_exhausted_cellcycle
GINS2	G11_exhausted_cellcycle
KIF23	G11_exhausted_cellcycle
KIF2C	G11_exhausted_cellcycle
RAD51AP1	G11_exhausted_cellcycle
NUF2	G11_exhausted_cellcycle
SHCBP1	G11_exhausted_cellcycle
TOP2A	G11_exhausted_cellcycle
CDK1	G11_exhausted_cellcycle
MKI67	G11_exhausted_cellcycle
MLF1IP	G11_exhausted_cellcycle
PLK1	G11_exhausted_cellcycle
DHFR	G11_exhausted_cellcycle
KIF11	G11_exhausted_cellcycle
CENPW	G11_exhausted_cellcycle
TPX2	G11_exhausted_cellcycle
CASC5	G11_exhausted_cellcycle
CDKN3	G11_exhausted_cellcycle
CCNA2	G11_exhausted_cellcycle
BUB1B	G11_exhausted_cellcycle
MCM2	G11_exhausted_cellcycle
UBE2T	G11_exhausted_cellcycle
BRCA1	G11_exhausted_cellcycle
MCM4	G11_exhausted_cellcycle
GGH	G11_exhausted_cellcycle
TCF19	G11_exhausted_cellcycle
BUB1	G11_exhausted_cellcycle
HMGB3	G11_exhausted_cellcycle
ECT2	G11_exhausted_cellcycle
FEN1	G11_exhausted_cellcycle
WDR34	G11_exhausted_cellcycle
NCAPG2	G11_exhausted_cellcycle
CCNB1	G11_exhausted_cellcycle
ORC6	G11_exhausted_cellcycle
CHEK1	G11_exhausted_cellcycle
SGOL1	G11_exhausted_cellcycle
CENPH	G11_exhausted_cellcycle
CENPF	G11_exhausted_cellcycle
MAD2L1	G11_exhausted_cellcycle
SPAG5	G11_exhausted_cellcycle
NCAPH	G11_exhausted_cellcycle
CCNF	G11_exhausted_cellcycle
CENPE	G11_exhausted_cellcycle
RFC3	G11_exhausted_cellcycle
FANCI	G11_exhausted_cellcycle
CENPM	G11_exhausted_cellcycle
CDCA7	G11_exhausted_cellcycle
TIMELESS	G11_exhausted_cellcycle
FBXO5	G11_exhausted_cellcycle
PRC1	G11_exhausted_cellcycle
RNASEH2A	G11_exhausted_cellcycle
SMC2	G11_exhausted_cellcycle
STMN1	G11_exhausted_cellcycle
AURKA	G11_exhausted_cellcycle
RACGAP1	G11_exhausted_cellcycle
HIST1H2AM	G11_exhausted_cellcycle
APOBEC3B	G11_exhausted_cellcycle
BRCA2	G11_exhausted_cellcycle
ATAD5	G11_exhausted_cellcycle
CENPN	G11_exhausted_cellcycle
HIRIP3	G11_exhausted_cellcycle
CKS1B	G11_exhausted_cellcycle
NDC80	G11_exhausted_cellcycle
WDR76	G11_exhausted_cellcycle
RFC5	G11_exhausted_cellcycle
RFC4	G11_exhausted_cellcycle
CHTF18	G11_exhausted_cellcycle
CDK2	G11_exhausted_cellcycle
GMNN	G11_exhausted_cellcycle
NUSAP1	G11_exhausted_cellcycle
FANCG	G11_exhausted_cellcycle
ACOT7	G11_exhausted_cellcycle
MXD3	G11_exhausted_cellcycle
CENPK	G11_exhausted_cellcycle
LRR1	G11_exhausted_cellcycle
TMEM106C	G11_exhausted_cellcycle
KIF18A	G11_exhausted_cellcycle
DSN1	G11_exhausted_cellcycle
NCAPD2	G11_exhausted_cellcycle
PCNA	G11_exhausted_cellcycle
CENPL	G11_exhausted_cellcycle
NUDT1	G11_exhausted_cellcycle
NRM	G11_exhausted_cellcycle
LIG1	G11_exhausted_cellcycle
TEX30	G11_exhausted_cellcycle
POLD1	G11_exhausted_cellcycle
DTYMK	G11_exhausted_cellcycle
KNTC1	G11_exhausted_cellcycle
MCM3	G11_exhausted_cellcycle
CDCA4	G11_exhausted_cellcycle
ATAD2	G11_exhausted_cellcycle
MCM7	G11_exhausted_cellcycle
POLD3	G11_exhausted_cellcycle
PAICS	G11_exhausted_cellcycle
HAUS8	G11_exhausted_cellcycle
SHMT1	G11_exhausted_cellcycle
C19orf48	G11_exhausted_cellcycle
NCAPD3	G11_exhausted_cellcycle
POLA2	G11_exhausted_cellcycle
PHF19	G11_exhausted_cellcycle
POLE	G11_exhausted_cellcycle
TUBG1	G11_exhausted_cellcycle
RRM1	G11_exhausted_cellcycle
LMNB1	G11_exhausted_cellcycle
BLM	G11_exhausted_cellcycle
YEATS4	G11_exhausted_cellcycle
DUT	G11_exhausted_cellcycle
TFDP1	G11_exhausted_cellcycle
PRIM1	G11_exhausted_cellcycle
SNRNP25	G11_exhausted_cellcycle
HIST1H4C	G11_exhausted_cellcycle
NDC1	G11_exhausted_cellcycle
TTF2	G11_exhausted_cellcycle
DNAJC9	G11_exhausted_cellcycle
POP7	G11_exhausted_cellcycle
MCM6	G11_exhausted_cellcycle
RFC2	G11_exhausted_cellcycle
ACAT2	G11_exhausted_cellcycle
HIST1H1D	G11_exhausted_cellcycle
VRK1	G11_exhausted_cellcycle
MT1E	G11_exhausted_cellcycle
RPA3	G11_exhausted_cellcycle
HELLS	G11_exhausted_cellcycle
ARHGAP11B	G11_exhausted_cellcycle
DDX11	G11_exhausted_cellcycle
RAD51C	G11_exhausted_cellcycle
PTTG1	G11_exhausted_cellcycle
H2AFX	G11_exhausted_cellcycle
BARD1	G11_exhausted_cellcycle
FANCD2	G11_exhausted_cellcycle
KIF22	G11_exhausted_cellcycle
MSH2	G11_exhausted_cellcycle
MMS22L	G11_exhausted_cellcycle
GGCT	G11_exhausted_cellcycle
UNG	G11_exhausted_cellcycle
RBBP8	G11_exhausted_cellcycle
USP1	G11_exhausted_cellcycle
WHSC1	G11_exhausted_cellcycle
SSRP1	G11_exhausted_cellcycle
NUP37	G11_exhausted_cellcycle
NME1	G11_exhausted_cellcycle
MAGOHB	G11_exhausted_cellcycle
CDK4	G11_exhausted_cellcycle
CCDC167	G11_exhausted_cellcycle
PAFAH1B3	G11_exhausted_cellcycle
RFWD3	G11_exhausted_cellcycle
HADH	G11_exhausted_cellcycle
ACTL6A	G11_exhausted_cellcycle
KIF20B	G11_exhausted_cellcycle
NABP2	G11_exhausted_cellcycle
SCCPDH	G11_exhausted_cellcycle
DCTPP1	G11_exhausted_cellcycle
PSMG1	G11_exhausted_cellcycle
NCAPH2	G11_exhausted_cellcycle
ICMT	G11_exhausted_cellcycle
TMEM194A	G11_exhausted_cellcycle
MCM5	G11_exhausted_cellcycle
MTHFD1	G11_exhausted_cellcycle
ACYP1	G11_exhausted_cellcycle
MASTL	G11_exhausted_cellcycle
LSM5	G11_exhausted_cellcycle
SAE1	G11_exhausted_cellcycle
ITGB3BP	G11_exhausted_cellcycle
EEF1E1	G11_exhausted_cellcycle
POLD2	G11_exhausted_cellcycle
RANBP1	G11_exhausted_cellcycle
BOLA3	G11_exhausted_cellcycle
HAUS1	G11_exhausted_cellcycle
STRA13	G11_exhausted_cellcycle
MRPL17	G11_exhausted_cellcycle
ANAPC15	G11_exhausted_cellcycle
CDKN2A	G11_exhausted_cellcycle
TIMM10	G11_exhausted_cellcycle
RUVBL2	G11_exhausted_cellcycle
HIST1H1E	G11_exhausted_cellcycle
CTPS1	G11_exhausted_cellcycle
EBNA1BP2	G11_exhausted_cellcycle
MZT2A	G11_exhausted_cellcycle
MAD2L2	G11_exhausted_cellcycle
WDR54	G11_exhausted_cellcycle
MZT2B	G11_exhausted_cellcycle
MRPL12	G11_exhausted_cellcycle
MZT1	G11_exhausted_cellcycle
POLR3K	G11_exhausted_cellcycle
MRPL11	G11_exhausted_cellcycle
COMMD4	G11_exhausted_cellcycle
EZH2	G11_exhausted_cellcycle
FH	G11_exhausted_cellcycle
MYL6B	G11_exhausted_cellcycle
FABP5	G11_exhausted_cellcycle
AHCY	G11_exhausted_cellcycle
CDCA7L	G11_exhausted_cellcycle
SMC4	G11_exhausted_cellcycle
SLC43A3	G11_exhausted_cellcycle
TACC3	G11_exhausted_cellcycle
MRPL13	G11_exhausted_cellcycle
HAUS4	G11_exhausted_cellcycle
C4orf27	G11_exhausted_cellcycle
TMPO	G11_exhausted_cellcycle
MRPL27	G11_exhausted_cellcycle
HPRT1	G11_exhausted_cellcycle
H2AFV	G11_exhausted_cellcycle
HIST1H1C	G11_exhausted_cellcycle
HAUS5	G11_exhausted_cellcycle
MRPL37	G11_exhausted_cellcycle
MSH5	G11_exhausted_cellcycle
C1orf35	G11_exhausted_cellcycle
SKA2	G11_exhausted_cellcycle
GMPS	G11_exhausted_cellcycle
UBR7	G11_exhausted_cellcycle
PDCD5	G11_exhausted_cellcycle
HINT2	G11_exhausted_cellcycle
SNRPD1	G11_exhausted_cellcycle
PMVK	G11_exhausted_cellcycle
CKAP5	G11_exhausted_cellcycle
POLR2H	G11_exhausted_cellcycle
THOC3	G11_exhausted_cellcycle
SHMT2	G11_exhausted_cellcycle
HAT1	G11_exhausted_cellcycle
SNRPE	G11_exhausted_cellcycle
OXCT1	G11_exhausted_cellcycle
MRPL39	G11_exhausted_cellcycle
LSM3	G11_exhausted_cellcycle
ELP6	G11_exhausted_cellcycle
TMEM14A	G11_exhausted_cellcycle
FANCA	G11_exhausted_cellcycle
ZDHHC12	G11_exhausted_cellcycle
MYCBP	G11_exhausted_cellcycle
SNRPF	G11_exhausted_cellcycle
ODF2	G11_exhausted_cellcycle
PRPSAP1	G11_exhausted_cellcycle
TPRKB	G11_exhausted_cellcycle
BLMH	G11_exhausted_cellcycle
EBP	G11_exhausted_cellcycle
SMC1A	G11_exhausted_cellcycle
DPP3	G11_exhausted_cellcycle
PTPLAD1	G11_exhausted_cellcycle
CPSF3	G11_exhausted_cellcycle
CHCHD1	G11_exhausted_cellcycle
PPIH	G11_exhausted_cellcycle
MRPS11	G11_exhausted_cellcycle
TPGS2	G11_exhausted_cellcycle
FARSB	G11_exhausted_cellcycle
NUP107	G11_exhausted_cellcycle
HSPA14	G11_exhausted_cellcycle
PSMC3	G11_exhausted_cellcycle
COA6	G11_exhausted_cellcycle
HAUS7	G11_exhausted_cellcycle
MRPS23	G11_exhausted_cellcycle
MRPS12	G11_exhausted_cellcycle
EXOSC8	G11_exhausted_cellcycle
MLH1	G11_exhausted_cellcycle
CARHSP1	G11_exhausted_cellcycle
POP4	G11_exhausted_cellcycle
TXNDC17	G11_exhausted_cellcycle
MRPL15	G11_exhausted_cellcycle
SLBP	G11_exhausted_cellcycle
UQCC2	G11_exhausted_cellcycle
MRPL48	G11_exhausted_cellcycle
MSH6	G11_exhausted_cellcycle
GART	G11_exhausted_cellcycle
LSM2	G11_exhausted_cellcycle
DCUN1D5	G11_exhausted_cellcycle
SNRPA	G11_exhausted_cellcycle
CKS2	G11_exhausted_cellcycle
EXOSC9	G11_exhausted_cellcycle
POLR2D	G11_exhausted_cellcycle
MRPL36	G11_exhausted_cellcycle
FANCL	G11_exhausted_cellcycle
RBBP7	G11_exhausted_cellcycle
FDPS	G11_exhausted_cellcycle
RNASEH2B	G11_exhausted_cellcycle
VBP1	G11_exhausted_cellcycle
MRPL51	G11_exhausted_cellcycle
ERI1	G11_exhausted_cellcycle
HTATSF1	G11_exhausted_cellcycle
C12orf75	G11_exhausted_cellcycle
HENMT1	G11_exhausted_cellcycle
GTF3C6	G11_exhausted_cellcycle
AARS	G11_exhausted_cellcycle
VPS25	G11_exhausted_cellcycle
C16orf80	G11_exhausted_cellcycle
BRIX1	G11_exhausted_cellcycle
PSMD14	G11_exhausted_cellcycle
SMS	G11_exhausted_cellcycle
RCC2	G11_exhausted_cellcycle
MRPL52	G11_exhausted_cellcycle
ASH2L	G11_exhausted_cellcycle
EXOSC3	G11_exhausted_cellcycle
MRPL16	G11_exhausted_cellcycle
COA3	G11_exhausted_cellcycle
PMM1	G11_exhausted_cellcycle
LSM4	G11_exhausted_cellcycle
HSPB11	G11_exhausted_cellcycle
DCPS	G11_exhausted_cellcycle
NDUFAB1	G11_exhausted_cellcycle
AKR7A2	G11_exhausted_cellcycle
SIGMAR1	G11_exhausted_cellcycle
LAS1L	G11_exhausted_cellcycle
MRPL22	G11_exhausted_cellcycle
MGME1	G11_exhausted_cellcycle
LSMD1	G11_exhausted_cellcycle
ATIC	G11_exhausted_cellcycle
SNRNP40	G11_exhausted_cellcycle
CBX5	G11_exhausted_cellcycle
NUP93	G11_exhausted_cellcycle
MEA1	G11_exhausted_cellcycle
MRPS26	G11_exhausted_cellcycle
CDC25B	G11_exhausted_cellcycle
THOC6	G11_exhausted_cellcycle
JAKMIP1	G11_exhausted_cellcycle
USP5	G11_exhausted_cellcycle
C17orf89	G11_exhausted_cellcycle
POLR2I	G11_exhausted_cellcycle
PRPS2	G11_exhausted_cellcycle
STOML2	G11_exhausted_cellcycle
BOLA2B	G11_exhausted_cellcycle
CD320	G11_exhausted_cellcycle
CHCHD5	G11_exhausted_cellcycle
NDUFS6	G11_exhausted_cellcycle
TXNDC9	G11_exhausted_cellcycle
NUP85	G11_exhausted_cellcycle
RHNO1	G11_exhausted_cellcycle
DPM2	G11_exhausted_cellcycle
HSD17B10	G11_exhausted_cellcycle
NUDT21	G11_exhausted_cellcycle
NUP205	G11_exhausted_cellcycle
IPO9	G11_exhausted_cellcycle
MAGOH	G11_exhausted_cellcycle
GLO1	G11_exhausted_cellcycle
MTCH2	G11_exhausted_cellcycle
ITGB1BP1	G11_exhausted_cellcycle
PSMB5	G11_exhausted_cellcycle
RANGRF	G11_exhausted_cellcycle
CSE1L	G11_exhausted_cellcycle
SIVA1	G11_exhausted_cellcycle
ELP5	G11_exhausted_cellcycle
ARL6IP6	G11_exhausted_cellcycle
NDFIP2	G11_exhausted_cellcycle
PHF5A	G11_exhausted_cellcycle
MRPL47	G11_exhausted_cellcycle
TOMM5	G11_exhausted_cellcycle
GSS	G11_exhausted_cellcycle
MRPL24	G11_exhausted_cellcycle
ANAPC11	G11_exhausted_cellcycle
SNRPC	G11_exhausted_cellcycle
ACAD9	G11_exhausted_cellcycle
SSNA1	G11_exhausted_cellcycle
MRPS18C	G11_exhausted_cellcycle
TIMM8B	G11_exhausted_cellcycle
BZW2	G11_exhausted_cellcycle
TUBB	G11_exhausted_cellcycle
PRDX3	G11_exhausted_cellcycle
NUCB2	G11_exhausted_cellcycle
IPO5	G11_exhausted_cellcycle
GOT2	G11_exhausted_cellcycle
ATP5SL	G11_exhausted_cellcycle
UTP11L	G11_exhausted_cellcycle
MRPL14	G11_exhausted_cellcycle
TMEM160	G11_exhausted_cellcycle
KPNA2	G11_exhausted_cellcycle
SMC3	G11_exhausted_cellcycle
MRPS15	G11_exhausted_cellcycle
MRPS36	G11_exhausted_cellcycle
AAAS	G11_exhausted_cellcycle
ACADM	G11_exhausted_cellcycle
GTF3C5	G11_exhausted_cellcycle
ATP5G1	G11_exhausted_cellcycle
XRCC1	G11_exhausted_cellcycle
TSEN15	G11_exhausted_cellcycle
MRPS16	G11_exhausted_cellcycle
PLGRKT	G11_exhausted_cellcycle
TDP1	G11_exhausted_cellcycle
TIMM13	G11_exhausted_cellcycle
CCDC25	G11_exhausted_cellcycle
TIMM50	G11_exhausted_cellcycle
NDUFB3	G11_exhausted_cellcycle
SLIRP	G11_exhausted_cellcycle
CIAPIN1	G11_exhausted_cellcycle
MRPL28	G11_exhausted_cellcycle
MCTS1	G11_exhausted_cellcycle
SDF2L1	G11_exhausted_cellcycle
COQ9	G11_exhausted_cellcycle
SNRPD3	G11_exhausted_cellcycle
RNASEH2C	G11_exhausted_cellcycle
MPDU1	G11_exhausted_cellcycle
HDDC2	G11_exhausted_cellcycle
IER3IP1	G11_exhausted_cellcycle
COPS3	G11_exhausted_cellcycle
PSMB2	G11_exhausted_cellcycle
MRPL42	G11_exhausted_cellcycle
PCNT	G11_exhausted_cellcycle
NDUFB1	G11_exhausted_cellcycle
ERH	G11_exhausted_cellcycle
NDUFB6	G11_exhausted_cellcycle
NUTF2	G11_exhausted_cellcycle
HMGB2	G11_exhausted_cellcycle
DNMT1	G11_exhausted_cellcycle
EED	G11_exhausted_cellcycle
NDUFA7	G11_exhausted_cellcycle
TBL3	G11_exhausted_cellcycle
TRAP1	G11_exhausted_cellcycle
TP53	G11_exhausted_cellcycle
NUDT5	G11_exhausted_cellcycle
BANF1	G11_exhausted_cellcycle
NUDCD2	G11_exhausted_cellcycle
MRPS35	G11_exhausted_cellcycle
LSM6	G11_exhausted_cellcycle
PSMD1	G11_exhausted_cellcycle
MPHOSPH6	G11_exhausted_cellcycle
H2AFY	G11_exhausted_cellcycle
FARSA	G11_exhausted_cellcycle
SRPK1	G11_exhausted_cellcycle
FIBP	G11_exhausted_cellcycle
VWA9	G11_exhausted_cellcycle
ACD	G11_exhausted_cellcycle
RPP30	G11_exhausted_cellcycle
DKC1	G11_exhausted_cellcycle
SSSCA1	G11_exhausted_cellcycle
COX17	G11_exhausted_cellcycle
NHP2	G11_exhausted_cellcycle
GLRX3	G11_exhausted_cellcycle
GTPBP4	G11_exhausted_cellcycle
PDLIM7	G11_exhausted_cellcycle
PDZD11	G11_exhausted_cellcycle
MRPL41	G11_exhausted_cellcycle
RPA1	G11_exhausted_cellcycle
CDC123	G11_exhausted_cellcycle
RUVBL1	G11_exhausted_cellcycle
SDC4	G11_exhausted_cellcycle
MRPS10	G11_exhausted_cellcycle
CCDC124	G11_exhausted_cellcycle
TIMM23	G11_exhausted_cellcycle
LRRC59	G11_exhausted_cellcycle
NDUFA12	G11_exhausted_cellcycle
NDUFA8	G11_exhausted_cellcycle
POP5	G11_exhausted_cellcycle
IMPDH2	G11_exhausted_cellcycle
MRPL21	G11_exhausted_cellcycle
ROMO1	G11_exhausted_cellcycle
SNRPG	G11_exhausted_cellcycle
ATP5J	G11_exhausted_cellcycle
RBM15	G11_exhausted_cellcycle
PPIL3	G11_exhausted_cellcycle
CASP3	G11_exhausted_cellcycle
VDAC3	G11_exhausted_cellcycle
CYB5B	G11_exhausted_cellcycle
YIF1B	G11_exhausted_cellcycle
VCAM1	G11_exhausted_cellcycle
BLVRA	G11_exhausted_cellcycle
LYRM4	G11_exhausted_cellcycle
TMUB1	G11_exhausted_cellcycle
TMEM18	G11_exhausted_cellcycle
EIF2S1	G11_exhausted_cellcycle
MRPS14	G11_exhausted_cellcycle
HN1	G11_exhausted_cellcycle
SUCLA2	G11_exhausted_cellcycle
SLC25A11	G11_exhausted_cellcycle
OLA1	G11_exhausted_cellcycle
CYC1	G11_exhausted_cellcycle
REEP4	G11_exhausted_cellcycle
CEP57	G11_exhausted_cellcycle
TIPRL	G11_exhausted_cellcycle
TUBGCP3	G11_exhausted_cellcycle
FKBP3	G11_exhausted_cellcycle
UBAP2	G11_exhausted_cellcycle
AKR1B1	G11_exhausted_cellcycle
KEAP1	G11_exhausted_cellcycle
METTL5	G11_exhausted_cellcycle
ZCRB1	G11_exhausted_cellcycle
XCL2	G11_exhausted_cellcycle
IFRD2	G11_exhausted_cellcycle
POLDIP2	G11_exhausted_cellcycle
NSMCE1	G11_exhausted_cellcycle
NOB1	G11_exhausted_cellcycle
EXOSC7	G11_exhausted_cellcycle
ENOSF1	G11_exhausted_cellcycle
ID3	G11_exhausted_cellcycle
TNFRSF9	G11_exhausted_cellcycle
GADD45GIP1	G11_exhausted_cellcycle
PPP5C	G11_exhausted_cellcycle
MED30	G11_exhausted_cellcycle
DCTN3	G11_exhausted_cellcycle
DCAF13	G11_exhausted_cellcycle
TRAPPC2L	G11_exhausted_cellcycle
MRPS18A	G11_exhausted_cellcycle
HNRNPAB	G11_exhausted_cellcycle
NDUFS1	G11_exhausted_cellcycle
MYEOV2	G11_exhausted_cellcycle
DCLRE1C	G11_exhausted_cellcycle
ASNA1	G11_exhausted_cellcycle
PSMG2	G11_exhausted_cellcycle
SF3B14	G11_exhausted_cellcycle
RRP7A	G11_exhausted_cellcycle
WDR18	G11_exhausted_cellcycle
NDUFS3	G11_exhausted_cellcycle
CCT5	G11_exhausted_cellcycle
SUPT16H	G11_exhausted_cellcycle
HDAC2	G11_exhausted_cellcycle
GUCD1	G11_exhausted_cellcycle
CSRP1	G11_exhausted_cellcycle
GTF2A2	G11_exhausted_cellcycle
PRPS1	G11_exhausted_cellcycle
ADSL	G11_exhausted_cellcycle
ACAA2	G11_exhausted_cellcycle
MRPL4	G11_exhausted_cellcycle
COMMD8	G11_exhausted_cellcycle
UCHL5	G11_exhausted_cellcycle
TXN2	G11_exhausted_cellcycle
NDUFA2	G11_exhausted_cellcycle
RAD21	G11_exhausted_cellcycle
DRG1	G11_exhausted_cellcycle
NIP7	G11_exhausted_cellcycle
C12orf10	G11_exhausted_cellcycle
SARNP	G11_exhausted_cellcycle
AP2S1	G11_exhausted_cellcycle
PNKD	G11_exhausted_cellcycle
NAE1	G11_exhausted_cellcycle
NNT	G11_exhausted_cellcycle
RAE1	G11_exhausted_cellcycle
SLC35F2	G11_exhausted_cellcycle
USP14	G11_exhausted_cellcycle
PHB	G11_exhausted_cellcycle
IFI27L2	G11_exhausted_cellcycle
ATP5J2	G11_exhausted_cellcycle
DUSP23	G11_exhausted_cellcycle
DCAF12	G11_exhausted_cellcycle
RANGAP1	G11_exhausted_cellcycle
THOC7	G11_exhausted_cellcycle
MRPL3	G11_exhausted_cellcycle
MRPL54	G11_exhausted_cellcycle
ENOPH1	G11_exhausted_cellcycle
MRPS33	G11_exhausted_cellcycle
NSL1	G11_exhausted_cellcycle
SUCLG1	G11_exhausted_cellcycle
PRPF38A	G11_exhausted_cellcycle
RP11-500M8.7	G11_exhausted_cellcycle
C11orf48	G11_exhausted_cellcycle
CCT2	G11_exhausted_cellcycle
HMCES	G11_exhausted_cellcycle
POLE3	G11_exhausted_cellcycle
WIBG	G11_exhausted_cellcycle
FAM136A	G11_exhausted_cellcycle
TIMM17A	G11_exhausted_cellcycle
NUP62	G11_exhausted_cellcycle
RECQL	G11_exhausted_cellcycle
PSMG3	G11_exhausted_cellcycle
IDH2	G11_exhausted_cellcycle
EMC6	G11_exhausted_cellcycle
